delay_hours,delay_temp_f,shelf_life_days,consumption_pct,lettuce_type_encoded,organic,month,seasonal_price_index,transit_distance_km,pre_delay_consumption_pct,loss_rate
41.81,46.9,4.25,39.55,1,1,6,0.9812,4671.9,19.42,0.095753
135.42,43.5,5.77,105.43,1,1,6,0.9812,3472.4,9.44,0.93632
116.12,47.7,3.92,150.92,1,1,6,0.9812,2975.8,4.69,1.0
127.55,43.7,5.65,92.96,1,1,6,0.9812,3136.2,3.3,0.743322
151.37,52.1,2.59,499.15,1,1,6,0.9812,3156.0,2.43,1.0
113.13,40.2,7.61,56.91,1,1,6,0.9812,6453.7,14.67,0.177532
38.2,30.4,14.0,11.13,1,1,6,0.9812,1632.1,9.13,0.07
43.93,43.1,5.97,31.11,1,1,6,0.9812,369.8,19.21,0.081758
13.23,52.1,2.58,17.72,1,1,6,0.9812,2046.3,11.5,0.07
42.96,58.5,2.0,86.48,1,1,6,0.9812,2325.8,4.58,0.632681
42.08,50.9,2.83,46.57,1,1,6,0.9812,2351.1,4.29,0.08704
66.98,55.9,2.0,195.0,1,1,6,0.9812,2828.2,12.85,0.998145
132.58,45.5,4.81,133.74,1,1,6,0.9812,403.0,5.37,0.991243
127.79,46.4,4.43,156.59,1,1,6,0.9812,2681.8,17.36,1.0
111.44,49.3,3.29,192.74,1,1,6,0.9812,3802.4,6.48,1.0
36.29,36.9,10.2,11.22,1,1,6,0.9812,5949.2,7.99,0.07
163.58,43.1,5.95,140.14,1,1,6,0.9812,4585.2,12.6,1.0
15.63,40.4,7.47,9.39,1,1,6,0.9812,2180.8,8.15,0.07
153.31,32.1,14.0,42.8,1,1,6,0.9812,2161.2,18.44,0.104392
55.43,33.4,14.0,16.69,1,1,6,0.9812,3918.2,12.78,0.07
6.57,51.5,2.69,6.97,1,1,6,0.9812,1106.0,5.34,0.078448
3.47,54.7,2.06,4.88,1,1,6,0.9812,5668.4,4.04,0.0743
62.67,57.2,2.0,164.4,1,1,6,0.9812,1140.6,2.78,0.992711
47.73,35.2,12.84,14.47,1,1,6,0.9812,5430.6,10.99,0.106363
40.22,58.3,2.0,81.57,1,1,6,0.9812,4229.9,8.83,0.548707
1.58,55.2,2.0,24.95,1,1,6,0.9812,544.3,24.73,0.099232
58.76,45.7,4.7,37.62,1,1,6,0.9812,7496.6,6.73,0.129363
78.45,40.0,7.74,34.02,1,1,6,0.9812,948.7,12.83,0.07
92.69,37.0,10.03,25.41,1,1,6,0.9812,2537.5,7.47,0.095687
55.87,38.2,9.12,28.84,1,1,6,0.9812,6306.9,20.28,0.074363
133.27,52.3,2.54,425.6,1,1,6,0.9812,6670.9,17.83,1.0
8.89,52.7,2.46,21.27,1,1,6,0.9812,4827.8,17.95,0.07
16.09,39.9,7.85,16.26,1,1,6,0.9812,3472.6,15.06,0.071829
22.66,39.0,8.5,26.77,1,1,6,0.9812,5801.8,24.85,0.07
88.45,40.6,7.3,48.75,1,1,6,0.9812,1645.0,19.56,0.162487
140.55,57.9,2.0,708.87,1,1,6,0.9812,7045.6,17.24,1.0
32.2,39.4,8.21,8.18,1,1,6,0.9812,2033.4,4.34,0.073116
129.42,31.3,14.0,42.58,1,1,6,0.9812,1150.4,24.62,0.080712
37.96,49.0,3.39,31.24,1,1,6,0.9812,1581.4,5.84,0.07
108.56,35.0,12.95,30.65,1,1,6,0.9812,2007.2,15.6,0.07
16.36,57.3,2.0,25.37,1,1,6,0.9812,1382.1,10.96,0.072578
54.92,32.2,14.0,28.36,1,1,6,0.9812,4465.1,24.52,0.07
146.31,51.1,2.78,431.78,1,1,6,0.9812,144.2,21.5,1.0
67.55,38.8,8.63,27.05,1,1,6,0.9812,1524.5,13.73,0.07
129.58,58.1,2.0,615.09,1,1,6,0.9812,2293.2,17.58,1.0
154.74,30.7,14.0,47.08,1,1,6,0.9812,6758.6,22.31,0.146856
23.02,43.2,5.91,13.84,1,1,6,0.9812,3893.2,10.05,0.0742
20.75,57.8,2.0,36.99,1,1,6,0.9812,394.0,14.89,0.087299
87.81,32.2,14.0,33.0,1,1,6,0.9812,5234.0,24.06,0.10193
64.49,56.3,2.0,180.1,1,1,6,0.9812,6962.1,9.93,0.953701
149.67,36.1,11.74,38.33,1,1,6,0.9812,3461.2,6.3,0.095308
119.99,32.0,14.0,29.99,1,1,6,0.9812,5692.7,14.32,0.072477
132.21,47.8,3.88,200.31,1,1,6,0.9812,2861.6,12.37,1.0
3.75,42.2,6.41,16.64,1,1,6,0.9812,729.7,16.52,0.07
153.31,52.2,2.56,532.72,1,1,6,0.9812,1595.4,12.68,1.0
47.55,44.3,5.34,34.92,1,1,6,0.9812,827.3,18.16,0.086296
73.04,31.3,14.0,26.2,1,1,6,0.9812,3994.2,19.78,0.070697
80.95,60.0,2.0,276.69,1,1,6,0.9812,1679.4,20.48,0.997611
24.51,58.9,2.0,33.48,1,1,6,0.9812,2334.9,3.64,0.074827
18.29,44.9,5.06,14.44,1,1,6,0.9812,7057.7,11.12,0.076165
110.92,51.2,2.76,261.38,1,1,6,0.9812,322.4,8.05,1.0
48.45,59.9,2.0,124.56,1,1,6,0.9812,3671.5,22.85,0.980157
88.76,41.9,6.54,59.84,1,1,6,0.9812,5340.2,23.96,0.214407
110.81,41.4,6.82,57.33,1,1,6,0.9812,463.4,7.79,0.152913
139.66,32.9,14.0,33.39,1,1,6,0.9812,4312.7,12.8,0.089814
126.3,45.3,4.87,132.4,1,1,6,0.9812,6236.2,17.54,1.0
150.45,51.7,2.65,471.93,1,1,6,0.9812,5660.0,2.1,1.0
26.66,52.1,2.57,38.59,1,1,6,0.9812,395.7,16.53,0.07
96.01,34.4,13.58,14.39,1,1,6,0.9812,1059.1,3.32,0.075899
34.76,49.8,3.08,47.28,1,1,6,0.9812,7289.2,21.55,0.094763
134.08,58.5,2.0,654.56,1,1,6,0.9812,4612.9,19.22,1.0
32.87,39.2,8.35,20.28,1,1,6,0.9812,5725.1,16.41,0.091637
36.83,55.8,2.0,81.02,1,1,6,0.9812,7360.9,18.93,0.548589
157.53,39.4,8.21,72.54,1,1,6,0.9812,4411.5,5.67,0.355557
147.96,56.1,2.0,767.32,1,1,6,0.9812,2765.2,8.74,1.0
108.86,59.6,2.0,440.0,1,1,6,0.9812,2960.1,3.33,1.0
111.67,32.4,14.0,27.97,1,1,6,0.9812,919.8,14.2,0.07
80.3,56.0,2.0,263.86,1,1,6,0.9812,5451.2,11.37,1.0
52.31,47.5,4.01,51.64,1,1,6,0.9812,71.4,18.33,0.117062
67.64,34.4,13.65,26.5,1,1,6,0.9812,7118.6,20.65,0.085897
3.37,59.1,2.0,2.94,1,1,6,0.9812,1106.6,2.1,0.07
110.21,41.1,6.93,63.21,1,1,6,0.9812,869.3,15.53,0.213666
7.9,57.7,2.0,26.64,1,1,6,0.9812,3492.4,22.76,0.091851
62.53,39.7,7.98,30.97,1,1,6,0.9812,5157.6,17.63,0.077699
108.05,40.9,7.07,67.41,1,1,6,0.9812,524.0,23.08,0.293131
59.08,44.8,5.08,29.19,1,1,6,0.9812,2833.9,2.03,0.07
55.35,58.7,2.0,143.12,1,1,6,0.9812,872.0,13.9,0.998135
90.16,59.2,2.0,317.76,1,1,6,0.9812,206.1,6.76,1.0
53.23,33.6,14.0,12.89,1,1,6,0.9812,2711.3,9.26,0.07
157.04,54.3,2.14,756.06,1,1,6,0.9812,5539.4,8.26,1.0
71.73,31.3,14.0,27.97,1,1,6,0.9812,2861.2,21.76,0.083662
37.23,36.3,11.4,19.04,1,1,6,0.9812,4991.9,16.28,0.083631
32.81,51.6,2.68,51.9,1,1,6,0.9812,2852.3,22.17,0.105162
32.91,56.9,2.0,61.33,1,1,6,0.9812,6457.2,10.65,0.201721
40.44,38.5,8.85,6.16,1,1,6,0.9812,2917.9,1.11,0.07748
80.41,40.9,7.04,40.24,1,1,6,0.9812,735.2,13.95,0.093081
124.88,35.9,12.12,45.0,1,1,6,0.9812,2949.2,23.18,0.10806
6.63,35.0,13.03,7.69,1,1,6,0.9812,2330.0,7.59,0.071895
21.67,38.7,8.74,2.91,1,1,6,0.9812,3239.7,1.23,0.07
6.88,50.2,2.95,17.7,1,1,6,0.9812,644.4,16.2,0.07
167.01,31.8,14.0,31.65,1,1,6,0.9812,2077.7,3.23,0.093618
156.15,55.2,2.0,853.78,1,1,6,0.9812,5198.5,17.93,1.0
20.24,37.5,9.65,2.5,1,1,6,0.9812,2761.0,1.25,0.07
8.78,32.2,14.0,22.94,1,1,6,0.9812,7272.7,22.8,0.09456
161.07,58.7,2.0,890.76,1,1,6,0.9812,6005.8,6.9,1.0
131.88,57.8,2.0,624.26,1,1,6,0.9812,3330.3,7.54,1.0
40.8,37.7,9.48,10.39,1,1,6,0.9812,101.3,5.85,0.076731
92.15,39.9,7.8,47.63,1,1,6,0.9812,4498.2,19.71,0.098766
102.49,32.1,14.0,18.94,1,1,6,0.9812,1845.5,7.15,0.07
125.04,44.1,5.44,105.33,1,1,6,0.9812,6729.5,12.94,0.913236
166.01,51.0,2.8,535.01,1,1,6,0.9812,6657.2,24.33,1.0
153.56,47.3,4.1,240.57,1,1,6,0.9812,443.3,17.42,0.998728
157.2,53.4,2.31,653.21,1,1,6,0.9812,5944.9,1.98,1.0
93.53,42.4,6.32,64.08,1,1,6,0.9812,7402.4,22.17,0.271611
102.54,49.4,3.23,180.8,1,1,6,0.9812,5371.2,15.09,1.0
164.28,55.5,2.0,929.53,1,1,6,0.9812,1013.7,13.66,1.0
106.16,38.0,9.27,49.71,1,1,6,0.9812,3592.6,23.32,0.102697
152.59,32.8,14.0,31.75,1,1,6,0.9812,6607.2,7.6,0.07
83.74,49.3,3.29,135.91,1,1,6,0.9812,4866.1,24.5,1.0
163.92,42.5,6.24,134.99,1,1,6,0.9812,5636.5,17.16,1.0
5.27,46.6,4.37,13.68,1,1,6,0.9812,1993.8,13.22,0.07
99.77,50.2,2.97,194.89,1,1,6,0.9812,3986.0,11.19,1.0
62.91,51.0,2.8,99.4,1,1,6,0.9812,5829.2,10.58,0.856321
96.37,44.4,5.32,82.77,1,1,6,0.9812,2731.5,22.4,0.558618
80.83,54.0,2.21,233.8,1,1,6,0.9812,4801.1,19.68,1.0
139.22,51.6,2.67,416.86,1,1,6,0.9812,4230.0,13.62,1.0
52.32,46.2,4.51,49.21,1,1,6,0.9812,2913.4,22.22,0.084075
24.25,50.8,2.84,24.61,1,1,6,0.9812,5002.1,9.0,0.089329
27.25,51.5,2.7,42.53,1,1,6,0.9812,2064.4,21.55,0.10265
165.41,40.2,7.58,94.41,1,1,6,0.9812,3805.3,10.09,0.785713
13.04,42.1,6.43,5.51,1,1,6,0.9812,3356.3,4.33,0.07
127.44,32.3,14.0,42.35,1,1,6,0.9812,274.2,24.89,0.098386
20.67,53.0,2.4,27.07,1,1,6,0.9812,4553.7,11.32,0.07419
151.22,57.2,2.0,803.3,1,1,6,0.9812,4517.8,14.37,1.0
71.5,53.3,2.35,171.86,1,1,6,0.9812,6627.9,18.19,1.0
36.92,59.7,2.0,86.26,1,1,6,0.9812,7022.2,23.92,0.659276
28.03,49.6,3.17,25.48,1,1,6,0.9812,4939.8,8.88,0.082914
120.9,30.9,14.0,33.84,1,1,6,0.9812,7429.7,17.96,0.09794
162.87,32.6,14.0,45.78,1,1,6,0.9812,5222.9,18.62,0.123046
152.91,53.2,2.37,618.23,1,1,6,0.9812,1840.8,24.22,1.0
44.9,51.8,2.64,56.97,1,1,6,0.9812,3993.8,3.06,0.17161
15.43,41.5,6.75,16.91,1,1,6,0.9812,5749.2,15.46,0.088042
37.55,47.1,4.17,30.33,1,1,6,0.9812,2351.0,13.18,0.072159
141.48,36.4,11.28,34.98,1,1,6,0.9812,63.3,3.87,0.07
141.43,42.5,6.27,90.1,1,1,6,0.9812,5561.2,0.77,0.723262
121.01,53.6,2.27,438.61,1,1,6,0.9812,4840.5,18.92,1.0
27.85,49.7,3.1,39.9,1,1,6,0.9812,3218.4,22.87,0.104717
97.15,54.9,2.01,373.42,1,1,6,0.9812,134.0,21.51,1.0
4.9,47.5,4.01,9.73,1,1,6,0.9812,3794.3,9.26,0.07
115.46,59.7,2.0,487.32,1,1,6,0.9812,5130.1,1.88,1.0
91.07,55.0,2.0,334.86,1,1,6,0.9812,7161.8,18.19,0.999736
131.68,52.8,2.44,432.77,1,1,6,0.9812,3673.6,2.17,1.0
112.9,47.7,3.91,155.26,1,1,6,0.9812,138.3,16.06,1.0
113.16,31.6,14.0,34.24,1,1,6,0.9812,4012.1,20.13,0.076395
139.44,32.6,14.0,39.91,1,1,6,0.9812,637.8,19.37,0.090713
102.29,48.9,3.44,147.88,1,1,6,0.9812,2567.2,1.0,0.973277
90.3,45.5,4.82,71.02,1,1,6,0.9812,3276.9,6.99,0.334851
21.3,52.7,2.45,23.79,1,1,6,0.9812,4790.3,7.73,0.095265
25.39,43.2,5.91,10.1,1,1,6,0.9812,541.2,5.57,0.07
153.22,57.7,2.0,830.28,1,1,6,0.9812,493.1,22.46,1.0
23.91,41.9,6.54,14.94,1,1,6,0.9812,4417.9,11.56,0.076141
115.49,58.2,2.0,496.4,1,1,6,0.9812,2679.5,10.76,1.0
58.76,31.9,14.0,23.37,1,1,6,0.9812,459.5,19.03,0.07
164.47,30.5,14.0,40.6,1,1,6,0.9812,3906.5,12.96,0.07
167.76,55.0,2.0,954.94,1,1,6,0.9812,547.7,3.93,1.0
135.04,36.1,11.8,50.93,1,1,6,0.9812,5883.3,24.56,0.132343
140.32,44.1,5.47,131.44,1,1,6,0.9812,2056.6,18.7,0.975262
37.66,50.2,2.97,32.29,1,1,6,0.9812,6668.8,0.52,0.106496
165.83,35.8,12.24,37.03,1,1,6,0.9812,2653.2,1.32,0.080053
94.92,57.0,2.0,354.87,1,1,6,0.9812,570.4,13.65,1.0
69.91,59.7,2.0,206.0,1,1,6,0.9812,1443.9,9.24,1.0
8.19,33.0,14.0,13.86,1,1,6,0.9812,5937.5,13.74,0.108875
33.43,46.5,4.4,15.2,1,1,6,0.9812,7262.5,2.59,0.084042
125.0,47.2,4.11,156.48,1,1,6,0.9812,5819.0,3.53,1.0
121.23,49.2,3.31,231.41,1,1,6,0.9812,2170.9,17.26,0.986506
24.81,40.9,7.1,23.72,1,1,6,0.9812,3023.8,20.6,0.084201
73.26,52.1,2.58,136.99,1,1,6,0.9812,3497.1,1.68,1.0
87.08,51.1,2.79,172.39,1,1,6,0.9812,5852.4,11.68,1.0
41.97,55.8,2.0,100.01,1,1,6,0.9812,6223.7,21.49,0.856858
69.67,35.7,12.25,27.02,1,1,6,0.9812,1206.2,19.54,0.07
80.87,32.7,14.0,32.53,1,1,6,0.9812,3075.4,24.83,0.07
99.88,36.0,12.01,30.71,1,1,6,0.9812,7259.8,15.87,0.07
38.54,43.4,5.8,12.97,1,1,6,0.9812,2738.7,3.06,0.073817
14.8,31.4,14.0,11.21,1,1,6,0.9812,4082.9,10.85,0.07
31.63,51.4,2.72,33.83,1,1,6,0.9812,704.7,6.76,0.078389
106.3,35.7,12.35,33.21,1,1,6,0.9812,4202.4,17.41,0.07
5.74,49.9,3.04,4.41,1,1,6,0.9812,2370.8,3.38,0.070274
91.82,55.1,2.0,321.74,1,1,6,0.9812,2025.1,0.35,1.0
159.39,37.9,9.34,78.58,1,1,6,0.9812,4768.4,24.43,0.496513
14.45,45.9,4.63,6.43,1,1,6,0.9812,7085.5,3.89,0.076279
46.23,36.4,11.25,10.76,1,1,6,0.9812,7242.6,6.59,0.080973
86.27,47.7,3.92,100.83,1,1,6,0.9812,4570.8,15.33,0.862645
76.32,59.3,2.0,254.35,1,1,6,0.9812,1347.1,23.95,0.986484
105.12,56.8,2.0,411.92,1,1,6,0.9812,2753.8,1.89,1.0
90.14,59.6,2.0,311.38,1,1,6,0.9812,2952.2,0.5,0.967052
11.2,56.2,2.0,11.14,1,1,6,0.9812,4659.8,3.86,0.07
155.56,47.3,4.09,244.13,1,1,6,0.9812,5184.5,14.59,0.98186
90.53,40.2,7.64,32.34,1,1,6,0.9812,6592.6,4.24,0.082495
9.62,40.3,7.53,15.3,1,1,6,0.9812,1086.6,14.79,0.097632
12.23,52.6,2.47,22.61,1,1,6,0.9812,2110.4,16.79,0.07
48.89,55.0,2.0,111.02,1,1,6,0.9812,6264.0,7.66,0.94098
150.48,35.8,12.21,52.25,1,1,6,0.9812,2195.0,22.1,0.141289
13.58,51.1,2.79,29.96,1,1,6,0.9812,5130.8,24.3,0.078671
110.61,34.7,13.33,28.75,1,1,6,0.9812,1734.3,13.96,0.078183
39.92,36.5,10.99,5.18,1,1,6,0.9812,220.2,1.83,0.07
122.08,51.0,2.8,301.86,1,1,6,0.9812,1886.9,8.17,0.993194
137.97,44.9,5.05,142.18,1,1,6,0.9812,3463.6,15.84,0.955756
134.17,57.9,2.0,643.32,1,1,6,0.9812,4142.0,7.23,1.0
159.55,51.1,2.79,492.92,1,1,6,0.9812,4924.7,15.17,1.0
132.92,59.3,2.0,631.56,1,1,6,0.9812,3113.5,6.07,1.0
66.21,53.0,2.4,150.19,1,1,6,0.9812,4078.2,21.62,1.0
41.89,54.0,2.21,90.38,1,1,6,0.9812,3314.8,24.74,0.699375
112.35,52.3,2.55,316.1,1,1,7,0.976,368.3,17.58,0.971855
133.59,36.9,10.28,42.02,1,1,7,0.976,1404.6,8.88,0.071332
105.73,37.7,9.46,34.89,1,1,7,0.976,4211.5,9.62,0.07
54.11,38.2,9.09,10.15,1,1,7,0.976,1863.6,2.02,0.07
72.76,37.3,9.74,27.27,1,1,7,0.976,7209.6,15.04,0.07
77.41,40.2,7.57,27.94,1,1,7,0.976,6433.6,6.4,0.071042
47.03,51.3,2.74,71.62,1,1,7,0.976,6761.9,17.0,0.345595
10.52,51.5,2.7,16.9,1,1,7,0.976,1797.6,13.1,0.078627
15.05,47.0,4.18,16.63,1,1,7,0.976,210.0,13.35,0.07
148.62,46.5,4.41,193.14,1,1,7,0.976,5171.4,9.16,1.0
49.86,40.1,7.69,15.83,1,1,7,0.976,815.8,6.36,0.07
83.26,44.6,5.18,58.56,1,1,7,0.976,5528.7,9.89,0.163918
113.77,56.7,2.0,486.6,1,1,7,0.976,3445.5,13.84,1.0
27.42,38.8,8.64,19.71,1,1,7,0.976,260.0,17.09,0.100502
46.97,54.7,2.06,109.72,1,1,7,0.976,4936.5,18.4,0.931702
31.69,58.1,2.0,52.8,1,1,7,0.976,7468.9,5.45,0.168388
124.49,32.2,14.0,33.62,1,1,7,0.976,254.7,16.88,0.081294
86.2,53.5,2.31,243.56,1,1,7,0.976,820.8,21.86,0.99321
31.91,47.0,4.18,14.36,1,1,7,0.976,4592.2,1.65,0.088097
5.56,55.9,2.0,8.29,1,1,7,0.976,2318.0,6.23,0.091004
9.84,37.5,9.62,5.36,1,1,7,0.976,4669.4,5.02,0.096873
160.47,51.0,2.8,489.62,1,1,7,0.976,1508.2,9.58,1.0
93.08,56.1,2.0,341.67,1,1,7,0.976,4130.5,12.28,1.0
53.54,46.9,4.23,55.31,1,1,7,0.976,6074.9,23.64,0.12684
136.01,54.8,2.03,651.97,1,1,7,0.976,2717.0,17.39,1.0
148.6,31.6,14.0,23.49,1,1,7,0.976,910.7,0.46,0.07
11.3,31.8,14.0,21.56,1,1,7,0.976,5095.9,21.34,0.083792
132.05,43.7,5.65,106.78,1,1,7,0.976,6802.7,11.5,0.949257
4.74,51.1,2.79,6.47,1,1,7,0.976,6239.0,5.61,0.096107
96.4,56.7,2.0,367.66,1,1,7,0.976,3608.7,16.81,0.994747
45.64,57.9,2.0,104.8,1,1,7,0.976,2805.0,13.49,0.869573
53.21,45.1,4.97,26.64,1,1,7,0.976,2067.9,3.25,0.083151
140.55,39.7,7.94,71.44,1,1,7,0.976,3149.1,13.68,0.341971
105.16,40.5,7.35,55.94,1,1,7,0.976,6528.1,16.53,0.166542
24.39,38.9,8.57,21.42,1,1,7,0.976,319.4,19.26,0.07
2.26,58.7,2.0,8.77,1,1,7,0.976,6399.9,8.36,0.071439
86.79,47.3,4.09,87.85,1,1,7,0.976,3888.9,7.7,0.652496
5.58,34.6,13.36,10.89,1,1,7,0.976,147.3,10.83,0.07
111.03,35.4,12.57,24.66,1,1,7,0.976,4027.7,8.12,0.07
92.95,35.7,12.28,13.78,1,1,7,0.976,6502.7,1.25,0.080343
65.03,52.8,2.43,125.19,1,1,7,0.976,5631.2,3.62,0.993682
114.95,52.6,2.49,345.09,1,1,7,0.976,4673.1,19.58,0.992633
73.9,46.8,4.27,74.48,1,1,7,0.976,3277.6,19.02,0.393821
140.59,51.4,2.71,401.99,1,1,7,0.976,5527.0,2.48,1.0
81.38,46.9,4.23,77.78,1,1,7,0.976,5860.4,10.56,0.446204
139.8,57.4,2.0,695.88,1,1,7,0.976,3508.0,10.93,1.0
55.15,38.0,9.25,12.38,1,1,7,0.976,4172.7,4.22,0.09627
116.6,36.8,10.46,25.59,1,1,7,0.976,5279.6,0.42,0.116745
89.78,55.3,2.0,329.96,1,1,7,0.976,5472.1,21.27,1.0
78.8,39.7,7.98,22.78,1,1,7,0.976,2700.4,2.55,0.07
117.09,49.0,3.42,203.42,1,1,7,0.976,1187.0,13.61,0.996635
7.41,48.6,3.55,7.75,1,1,7,0.976,142.7,6.52,0.07
44.8,52.5,2.51,73.03,1,1,7,0.976,3407.2,14.33,0.382888
25.07,59.8,2.0,53.04,1,1,7,0.976,3901.5,21.98,0.10765
17.76,47.7,3.91,24.71,1,1,7,0.976,5049.3,19.72,0.07
43.88,38.4,8.94,8.05,1,1,7,0.976,2422.3,2.31,0.07
0.11,45.6,4.76,5.75,1,1,7,0.976,5539.0,5.75,0.092756
69.09,45.8,4.7,50.77,1,1,7,0.976,2389.3,9.38,0.143337
98.97,40.9,7.11,56.14,1,1,7,0.976,3783.1,18.59,0.167852
97.62,55.2,2.0,380.78,1,1,7,0.976,7367.6,21.89,1.0
137.17,36.2,11.61,32.07,1,1,7,0.976,6456.3,4.14,0.098233
87.15,51.7,2.66,186.39,1,1,7,0.976,3000.5,11.42,1.0
110.72,50.5,2.91,231.09,1,1,7,0.976,3309.6,1.3,1.0
31.12,32.9,14.0,23.21,1,1,7,0.976,7124.0,21.83,0.091461
66.85,48.9,3.44,71.68,1,1,7,0.976,6860.4,3.45,0.37707
140.54,38.6,8.79,53.22,1,1,7,0.976,7142.8,5.08,0.152188
35.04,32.9,14.0,20.75,1,1,7,0.976,930.0,19.04,0.075063
144.08,33.5,14.0,40.27,1,1,7,0.976,4016.0,18.49,0.082527
114.68,33.1,14.0,29.74,1,1,7,0.976,2447.0,15.3,0.096777
9.42,44.4,5.29,25.77,1,1,7,0.976,6374.7,24.84,0.08584
21.59,49.4,3.25,18.65,1,1,7,0.976,59.9,8.74,0.07
104.92,30.5,14.0,20.27,1,1,7,0.976,6816.5,7.96,0.07
25.26,43.0,6.0,5.66,1,1,7,0.976,3879.2,1.3,0.079631
85.98,35.6,12.42,30.52,1,1,7,0.976,6953.0,19.85,0.100415
39.26,52.1,2.58,46.88,1,1,7,0.976,805.2,2.96,0.139264
154.11,59.1,2.0,835.86,1,1,7,0.976,5204.7,19.58,1.0
85.75,31.7,14.0,32.83,1,1,7,0.976,983.4,24.27,0.097887
37.04,46.0,4.61,34.19,1,1,7,0.976,1187.5,20.22,0.07
28.23,51.2,2.76,41.95,1,1,7,0.976,1174.3,20.47,0.07
56.58,50.6,2.87,91.43,1,1,7,0.976,706.0,21.4,0.73062
127.89,41.2,6.91,83.51,1,1,7,0.976,7333.4,20.8,0.604769
16.63,50.7,2.86,32.18,1,1,7,0.976,1028.5,24.4,0.07
8.35,37.0,10.03,14.83,1,1,7,0.976,3999.5,14.6,0.102508
0.26,46.9,4.23,5.23,1,1,7,0.976,4631.4,5.23,0.07033
110.73,49.6,3.15,205.01,1,1,7,0.976,3999.7,6.48,0.97946
129.31,48.6,3.58,223.26,1,1,7,0.976,1176.5,14.19,0.995271
151.75,55.0,2.0,814.57,1,1,7,0.976,6689.5,22.93,1.0
108.25,31.0,14.0,18.2,1,1,7,0.976,5847.6,5.18,0.07
154.06,55.1,2.0,833.24,1,1,7,0.976,5778.3,17.42,1.0
137.63,33.0,14.0,27.97,1,1,7,0.976,2516.4,7.92,0.07
20.94,59.3,2.0,37.2,1,1,7,0.976,4397.8,14.74,0.113687
79.91,52.3,2.55,178.45,1,1,7,0.976,6591.2,16.42,1.0
104.69,53.6,2.28,342.14,1,1,7,0.976,3797.4,20.29,1.0
155.33,35.1,12.86,41.06,1,1,7,0.976,3425.3,12.02,0.084239
70.14,56.0,2.0,218.2,1,1,7,0.976,5635.5,20.26,1.0
50.62,51.7,2.66,90.71,1,1,7,0.976,7122.1,24.76,0.75227
103.02,51.0,2.8,221.49,1,1,7,0.976,2126.5,5.04,0.981681
66.42,44.8,5.11,57.58,1,1,7,0.976,6998.6,24.44,0.193351
41.51,34.0,14.0,15.29,1,1,7,0.976,1725.4,12.97,0.07
156.77,49.1,3.35,351.73,1,1,7,0.976,3653.2,19.26,1.0
160.22,40.0,7.75,81.71,1,1,7,0.976,2098.8,5.33,0.501641
41.53,51.6,2.67,64.73,1,1,7,0.976,2266.7,18.91,0.288797
140.93,56.0,2.0,702.66,1,1,7,0.976,1141.2,7.65,1.0
67.38,49.8,3.08,85.3,1,1,7,0.976,3436.4,0.74,0.626337
53.15,52.7,2.46,104.87,1,1,7,0.976,5490.7,22.09,0.933751
69.75,40.5,7.38,22.65,1,1,7,0.976,2581.8,3.98,0.077159
73.55,54.3,2.14,205.91,1,1,7,0.976,140.5,14.37,1.0
23.56,34.9,13.08,12.01,1,1,7,0.976,367.5,11.07,0.07
108.79,38.7,8.75,53.91,1,1,7,0.976,358.3,23.32,0.131677
138.31,54.0,2.19,582.4,1,1,7,0.976,4234.1,13.17,1.0
109.37,51.7,2.67,276.63,1,1,7,0.976,6165.0,14.36,1.0
125.35,31.7,14.0,34.76,1,1,7,0.976,4955.5,17.81,0.095278
162.55,42.7,6.17,126.52,1,1,7,0.976,899.7,8.37,1.0
31.29,35.1,12.91,7.39,1,1,7,0.976,1687.4,5.77,0.07
155.2,34.8,13.19,37.8,1,1,7,0.976,3126.8,10.08,0.0795
88.45,37.7,9.5,38.06,1,1,7,0.976,2969.7,19.85,0.09251
80.01,33.3,14.0,13.46,1,1,7,0.976,73.8,5.9,0.07
111.99,55.1,2.0,474.12,1,1,7,0.976,3169.8,14.59,1.0
70.12,36.6,10.73,19.33,1,1,7,0.976,4750.5,9.71,0.076292
92.32,52.9,2.42,239.76,1,1,7,0.976,719.5,9.76,0.99544
133.73,54.5,2.11,593.15,1,1,7,0.976,5927.4,18.61,1.0
18.39,34.9,13.12,14.34,1,1,7,0.976,4072.4,13.74,0.07
79.26,52.0,2.59,156.51,1,1,7,0.976,4250.4,1.64,1.0
150.43,42.9,6.06,125.42,1,1,7,0.976,63.7,19.07,0.990997
95.09,30.6,14.0,33.59,1,1,7,0.976,4316.0,23.28,0.07
109.12,54.6,2.07,427.36,1,1,7,0.976,4830.9,16.79,1.0
54.89,30.3,14.0,28.71,1,1,7,0.976,6307.0,24.88,0.075242
59.11,58.8,2.0,160.75,1,1,7,0.976,7413.5,15.31,1.0
86.43,45.5,4.8,77.74,1,1,7,0.976,1553.5,18.2,0.454948
113.26,56.1,2.0,480.79,1,1,7,0.976,5011.1,11.87,1.0
116.8,43.6,5.68,95.34,1,1,7,0.976,4923.8,19.51,0.785524
87.72,50.6,2.89,173.54,1,1,7,0.976,3972.6,20.92,1.0
63.7,50.8,2.85,101.24,1,1,7,0.976,3219.2,13.23,0.844391
14.91,45.2,4.92,4.88,1,1,7,0.976,3163.4,2.47,0.07
126.26,32.0,14.0,28.69,1,1,7,0.976,1130.5,11.52,0.07
